,tf_ts,tf_xs,tf_ys,tf_zs
0,0.0,0.009947125799953938,0.006390392314642668,0.015231785364449024
1,0.006392717361450195,0.00996473804116249,0.006430859211832285,0.015304433181881905
2,0.013579845428466797,0.009971068240702152,0.0064443484880030155,0.015301350504159927
3,0.019722938537597656,0.009961845353245735,0.0064083426259458065,0.015275401994585991
4,0.02667522430419922,0.009972292929887772,0.006408040411770344,0.015279444865882397
5,0.03327679634094238,0.0099739208817482,0.006400863640010357,0.015271729789674282
6,0.03992033004760742,0.00997171737253666,0.006398187950253487,0.015264751389622688
7,0.04624629020690918,0.009965292178094387,0.0063923997804522514,0.015258814208209515
8,0.05295252799987793,0.00996147096157074,0.006390765309333801,0.015263362787663937
9,0.05974006652832031,0.009963617660105228,0.006379933562129736,0.01527891494333744
10,0.06861472129821777,0.009961861185729504,0.0064158933237195015,0.015295113436877728
11,0.07297372817993164,0.009959103539586067,0.0063900393433868885,0.015281769447028637
12,0.07986068725585938,0.009936940856277943,0.0063947392627596855,0.015227976255118847
13,0.08640742301940918,0.00990862026810646,0.006267888005822897,0.015299302525818348
14,0.09301543235778809,0.009966185316443443,0.006429317872971296,0.015311500057578087
15,0.09991025924682617,0.009960384108126163,0.006427348591387272,0.015301362611353397
16,0.10727953910827637,0.009962163865566254,0.00642387755215168,0.015285681933164597
17,0.11312603950500488,0.009959938935935497,0.006434348877519369,0.015276593156158924
18,0.12047457695007324,0.009966762736439705,0.006386266089975834,0.015261771157383919
19,0.12639689445495605,0.009963850490748882,0.006391781847923994,0.015256873331964016
20,0.13310694694519043,0.00996398739516735,0.006396363954991102,0.01526685245335102
21,0.13993000984191895,0.009956687688827515,0.006414714735001326,0.01530031580477953
22,0.1466524600982666,0.009968005120754242,0.00640129717066884,0.015273741446435452
23,0.15321993827819824,0.009960080496966839,0.006430632434785366,0.015303284861147404
24,0.15979361534118652,0.009975770488381386,0.006399835459887981,0.015297102741897106
25,0.16619539260864258,0.009964138269424438,0.006432373076677322,0.015301166102290154
26,0.17293262481689453,0.009972774423658848,0.006406346336007118,0.015274201519787312
27,0.17989325523376465,0.009962433017790318,0.006433086469769478,0.015287186950445175
28,0.1863117218017578,0.00995439663529396,0.0063826339319348335,0.015273118391633034
29,0.19318318367004395,0.009958825074136257,0.006393822375684977,0.015269874595105648
30,0.20001482963562012,0.009954043664038181,0.0064149219542741776,0.015287616290152073
31,0.20708894729614258,0.009942467324435711,0.006388525012880564,0.015218350104987621
32,0.21312355995178223,0.009937377646565437,0.006436537951231003,0.015222426503896713
33,0.21974754333496094,0.009971586987376213,0.006408314686268568,0.015273170545697212
34,0.2266988754272461,0.009964880533516407,0.006412738934159279,0.015279168263077736
35,0.2333354949951172,0.009968149475753307,0.006439641583710909,0.015296258963644505
36,0.23987984657287598,0.009963513351976871,0.006440339144319296,0.015293894335627556
37,0.24724507331848145,0.009973427280783653,0.006405884400010109,0.0152752585709095
38,0.2528965473175049,0.00996426772326231,0.006435901392251253,0.015284995548427105
39,0.26016807556152344,0.009975917637348175,0.006383893545717001,0.015279300510883331
40,0.26642346382141113,0.009957781992852688,0.006388714071363211,0.015267006121575832
41,0.2732226848602295,0.009960486553609371,0.006406063213944435,0.015257345512509346
42,0.2800140380859375,0.009960218332707882,0.006396190728992224,0.015263985842466354
43,0.2864086627960205,0.009950052946805954,0.006426386535167694,0.015293802134692669
44,0.2931387424468994,0.009952571243047714,0.006427946500480175,0.015294337645173073
45,0.29977869987487793,0.009961837902665138,0.006393632851541042,0.015299861319363117
46,0.3063652515411377,0.009964543394744396,0.006434292532503605,0.015308563597500324
47,0.31278204917907715,0.009964561089873314,0.006409589666873217,0.015270968899130821
48,0.3195614814758301,0.009960805997252464,0.0064310417510569096,0.015295916236937046
49,0.3258512020111084,0.009943359531462193,0.006385458167642355,0.01521450374275446
50,0.3326709270477295,0.00997167732566595,0.006397341378033161,0.015255259349942207
51,0.3396000862121582,0.009961851872503757,0.006383367348462343,0.015258992090821266
52,0.3464386463165283,0.009958526119589806,0.006398489698767662,0.015256751328706741
53,0.3526597023010254,0.009964514523744583,0.006405326537787914,0.0152639951556921
54,0.3597865104675293,0.009959171526134014,0.006423615384846926,0.015294530428946018
55,0.3661842346191406,0.009964401833713055,0.0064355842769145966,0.015288742259144783
56,0.37273192405700684,0.009970632381737232,0.006402111612260342,0.015290855430066586
57,0.37922096252441406,0.009968942031264305,0.006445736158639193,0.015295661985874176
58,0.386488676071167,0.009977594949305058,0.006410447880625725,0.015277400612831116
59,0.3929142951965332,0.009958875365555286,0.0064339847303926945,0.01530412957072258
60,0.4006767272949219,0.009931330569088459,0.00642295740544796,0.015236158855259418
61,0.40675902366638184,0.009960614144802094,0.006390107795596123,0.015267759561538696
62,0.4132201671600342,0.009954428300261497,0.006384427193552256,0.01526592392474413
63,0.4196445941925049,0.009954831562936306,0.006416121032088995,0.015279958955943584
64,0.4262583255767822,0.009953065775334835,0.006427067797631025,0.015282056294381618
65,0.4330904483795166,0.009960740804672241,0.006398288067430258,0.015269760973751545
66,0.4400184154510498,0.009969446808099747,0.006429265718907118,0.015299701131880283
67,0.44611454010009766,0.009973498992621899,0.006422670558094978,0.015278845094144344
68,0.45313525199890137,0.009977877140045166,0.006400302518159151,0.015302428044378757
69,0.45963168144226074,0.009966963902115822,0.006402814760804176,0.015287435613572598
70,0.4663360118865967,0.009973406791687012,0.00638995785266161,0.015293359756469727
71,0.47294163703918457,0.00996605958789587,0.006392680574208498,0.015273693948984146
72,0.4798085689544678,0.009968840517103672,0.006395929027348757,0.015270031057298183
73,0.48621606826782227,0.00995662622153759,0.006371940020471811,0.015268604271113873
74,0.49381256103515625,0.009956671856343746,0.00637513492256403,0.015264350920915604
75,0.49979567527770996,0.009966565296053886,0.006394555792212486,0.015263976529240608
76,0.5060594081878662,0.009955615736544132,0.006420017220079899,0.0152827687561512
77,0.5132722854614258,0.009955978021025658,0.006412649992853403,0.015254644677042961
78,0.5196163654327393,0.009954286739230156,0.006429364904761314,0.015305912122130394
79,0.5262117385864258,0.00997314602136612,0.0064135887660086155,0.015285125002264977
80,0.5338761806488037,0.009978136979043484,0.006422700360417366,0.015314514748752117
81,0.5396609306335449,0.009969236329197884,0.00644018454477191,0.01530879084020853
82,0.5463426113128662,0.009970932267606258,0.006427477579563856,0.015305339358747005
83,0.5530979633331299,0.009966708719730377,0.006416399031877518,0.015296814031898975
84,0.5597155094146729,0.009944610297679901,0.006385167594999075,0.015220126137137413
85,0.5662291049957275,0.009955966845154762,0.00642884336411953,0.015293971635401249
86,0.5728340148925781,0.009929543361067772,0.006391780450940132,0.015210483223199844
87,0.5797948837280273,0.00995088741183281,0.006428499240428209,0.015287310816347599
88,0.5871953964233398,0.009956800378859043,0.006430636625736952,0.015287332236766815
89,0.5932650566101074,0.009957603178918362,0.006424249615520239,0.015293063595890999
90,0.5996601581573486,0.00996546633541584,0.0064058126881718636,0.015291082672774792
91,0.6064426898956299,0.009980596601963043,0.006392637733370066,0.015285446308553219
92,0.6131997108459473,0.009963803924620152,0.006405357271432877,0.015274062752723694
93,0.6199243068695068,0.009967184625566006,0.006401865277439356,0.015279587358236313
94,0.6266405582427979,0.009960987605154514,0.006425183266401291,0.015298576094210148
95,0.6332511901855469,0.00996391847729683,0.0063824825920164585,0.015267351642251015
96,0.6399886608123779,0.00996429193764925,0.006403486244380474,0.015259290114045143
97,0.6476211547851562,0.009964074939489365,0.0063848961144685745,0.015266239643096924
98,0.6531250476837158,0.009963961318135262,0.006416254211217165,0.015290402807295322
99,0.6599419116973877,0.009965511970221996,0.006414851173758507,0.015291490592062473
100,0.6668100357055664,0.009960477240383625,0.006429263856261969,0.015300833620131016
101,0.6730635166168213,0.009959577582776546,0.006437355652451515,0.015297334641218185
102,0.6801838874816895,0.009974180720746517,0.006422100588679314,0.015273883007466793
103,0.6866724491119385,0.009968592785298824,0.006429904606193304,0.01529676653444767
104,0.6930122375488281,0.009960504248738289,0.006398505996912718,0.015278692357242107
105,0.6997997760772705,0.00997027289122343,0.006399393081665039,0.015277618542313576
106,0.7073020935058594,0.009968711994588375,0.006392434239387512,0.01526831928640604
107,0.7131524085998535,0.009958130307495594,0.006425534375011921,0.01528689544647932
108,0.7206859588623047,0.009955141693353653,0.006426199804991484,0.015288780443370342
109,0.7265472412109375,0.009972646832466125,0.006397079676389694,0.015275375917553902
110,0.733025074005127,0.00995991937816143,0.0064279455691576,0.015298353508114815
111,0.7396924495697021,0.009961235336959362,0.0064247362315654755,0.015304379165172577
112,0.7473468780517578,0.009964150376617908,0.006430339068174362,0.015301905572414398
113,0.7528994083404541,0.009967305697500706,0.006425065919756889,0.015294967219233513
114,0.7598481178283691,0.009970424696803093,0.006424323655664921,0.015305905602872372
115,0.7661938667297363,0.00997874978929758,0.006397332530468702,0.015283194370567799
116,0.7729840278625488,0.009965812787413597,0.006402478087693453,0.015268949791789055
117,0.7801220417022705,0.009938644245266914,0.006383681669831276,0.015219488181173801
118,0.7863128185272217,0.009960132651031017,0.0064001926220953465,0.015263260342180729
119,0.7933862209320068,0.009956148453056812,0.006401028484106064,0.015269843861460686
120,0.7997024059295654,0.009949354454874992,0.006406944710761309,0.015267670154571533
121,0.8062820434570312,0.009948390536010265,0.006408456712961197,0.015275172889232635
122,0.8129386901855469,0.009951414540410042,0.006424466148018837,0.01529047079384327
123,0.8199503421783447,0.009964654222130775,0.006425699684768915,0.015290839597582817
124,0.8266468048095703,0.009968046098947525,0.006426977459341288,0.015292215161025524
125,0.8332734107971191,0.009978234767913818,0.006394882686436176,0.015274694189429283
126,0.8398106098175049,0.009976755827665329,0.006399694364517927,0.015277113765478134
127,0.8466219902038574,0.009968295693397522,0.006398433353751898,0.01522090844810009
128,0.8534207344055176,0.009976305067539215,0.0063845026306807995,0.015284931287169456
129,0.8597047328948975,0.009963721968233585,0.006434251554310322,0.015285804867744446
130,0.8665688037872314,0.009956187568604946,0.006422935985028744,0.015297938138246536
131,0.8733768463134766,0.00995957013219595,0.006398441269993782,0.015286615118384361
132,0.8798224925994873,0.009964079596102238,0.006400696467608213,0.015281599946320057
133,0.8863506317138672,0.009955382905900478,0.006422715727239847,0.015305740758776665
134,0.8929705619812012,0.009952625259757042,0.0064260829240083694,0.015300290659070015
135,0.9000430107116699,0.009946868754923344,0.006387476809322834,0.015226056799292564
136,0.9066259860992432,0.009945616126060486,0.006393620744347572,0.015208825469017029
137,0.9129180908203125,0.009964030236005783,0.00642345892265439,0.015277362428605556
138,0.9198963642120361,0.00997917354106903,0.00639287568628788,0.015258450992405415
139,0.9265069961547852,0.009977593086659908,0.006399515550583601,0.015267360024154186
140,0.9352750778198242,0.00996711291372776,0.0064347973093390465,0.015282736159861088
141,0.9398887157440186,0.009960059076547623,0.0064390599727630615,0.015293516218662262
142,0.9462463855743408,0.009957127273082733,0.006424644961953163,0.015312356874346733
143,0.9529569149017334,0.009960640221834183,0.006390404421836138,0.015289685688912868
144,0.9599196910858154,0.009958432987332344,0.00641991849988699,0.015301859006285667
145,0.9673182964324951,0.009960005059838295,0.006397936027497053,0.015275250189006329
146,0.9731390476226807,0.009966222569346428,0.0064084785990417,0.015271085314452648
147,0.9813797473907471,0.009975450113415718,0.006406645756214857,0.015265101566910744
148,0.9862809181213379,0.009948556311428547,0.006397570483386517,0.015213871374726295
149,0.9932560920715332,0.00998055748641491,0.006401344668120146,0.015262461267411709
150,1.0001604557037354,0.009958958253264427,0.006433433387428522,0.015277089551091194
151,1.0063488483428955,0.0099613256752491,0.006391463335603476,0.015272431075572968
152,1.0132956504821777,0.009966996498405933,0.006387038622051477,0.015276125632226467
153,1.0199565887451172,0.009927531704306602,0.006411443930119276,0.01523499097675085
154,1.0264241695404053,0.009959222748875618,0.006433393806219101,0.015299716033041477
155,1.0333411693572998,0.009961958043277264,0.006402926053851843,0.015294753946363926
156,1.03959321975708,0.009963909164071083,0.006432739086449146,0.015312417410314083
157,1.046722173690796,0.009941324591636658,0.006393370218575001,0.015231940895318985
158,1.0542762279510498,0.009963206015527248,0.006443706341087818,0.015289870090782642
159,1.0596165657043457,0.00998208113014698,0.006409567315131426,0.01526360958814621
160,1.0666959285736084,0.00997311994433403,0.0063925194554030895,0.01525852270424366
161,1.0732474327087402,0.009968024678528309,0.006409383844584227,0.015261487103998661
162,1.0811560153961182,0.009961181320250034,0.006406571716070175,0.015260058455169201
163,1.0864806175231934,0.00995694287121296,0.006396206561475992,0.015273255296051502
164,1.093379259109497,0.009960302151739597,0.00642035435885191,0.015300179831683636
165,1.0996899604797363,0.009957745671272278,0.00638766260817647,0.015283782966434956
166,1.1064229011535645,0.009961284697055817,0.006397547200322151,0.015283078886568546
167,1.11319899559021,0.009967398829758167,0.006391384173184633,0.015293112955987453
168,1.1203696727752686,0.009961714036762714,0.006396392825990915,0.01527976430952549
169,1.126502275466919,0.00994604080915451,0.006405941676348448,0.015214435756206512
170,1.1333563327789307,0.00990444328635931,0.006277469452470541,0.01525829080492258
171,1.1400816440582275,0.009908896870911121,0.006277041509747505,0.015266631729900837
172,1.1483774185180664,0.009976244531571865,0.006436140742152929,0.015288515016436577
173,1.1531028747558594,0.009964830242097378,0.0064346748404204845,0.015293523669242859
174,1.1597952842712402,0.009946505539119244,0.006397916004061699,0.015208219178020954
175,1.1698007583618164,0.009960935451090336,0.006388354115188122,0.015265125781297684
176,1.173527717590332,0.009927348233759403,0.006414948496967554,0.01523655466735363
177,1.1800007820129395,0.009953392669558525,0.006399179343134165,0.015278361737728119
178,1.186854362487793,0.0099507300183177,0.006430257111787796,0.015300861559808254
179,1.1934170722961426,0.009965931065380573,0.006397027522325516,0.015284869819879532
180,1.2000656127929688,0.009969569742679596,0.00639517093077302,0.015283581800758839
181,1.2066588401794434,0.009978690184652805,0.006398259196430445,0.015278068371117115
182,1.2134199142456055,0.009947886690497398,0.0064011323265731335,0.015212253667414188
183,1.219799280166626,0.009967981837689877,0.006398571655154228,0.015273048542439938
184,1.226564884185791,0.00996259693056345,0.006423577666282654,0.01529954094439745
185,1.2336273193359375,0.00997251458466053,0.006392152979969978,0.015276667661964893
186,1.2395718097686768,0.00997084192931652,0.006388942711055279,0.015286688692867756
187,1.2469525337219238,0.00996148306876421,0.006418776698410511,0.015300401486456394
188,1.253077507019043,0.009969032369554043,0.006403280887752771,0.015276099555194378
189,1.2596642971038818,0.009960460476577282,0.006431284826248884,0.015292898751795292
190,1.2663698196411133,0.009968309663236141,0.006407643668353558,0.015278827399015427
191,1.27296781539917,0.009965966455638409,0.006418480537831783,0.015272874385118484
192,1.2795934677124023,0.009959790855646133,0.006403973791748285,0.015224057249724865
193,1.2865033149719238,0.009959626942873001,0.006401223596185446,0.015279286541044712
194,1.2930500507354736,0.009951561689376831,0.006434106267988682,0.01528994645923376
195,1.3000473976135254,0.009963064454495907,0.006396500393748283,0.015274240635335445
196,1.3064489364624023,0.009956356137990952,0.006403428968042135,0.015271342359483242
197,1.3128657341003418,0.009949482046067715,0.0063466038554906845,0.015314226970076561
198,1.320035696029663,0.009955499321222305,0.006351539399474859,0.015311081893742085
199,1.3262360095977783,0.009943856857717037,0.006379995029419661,0.015326912514865398
200,1.3331246376037598,0.009955581277608871,0.006372849456965923,0.015306001529097557
201,1.3395326137542725,0.009929272346198559,0.0063522630371153355,0.015258599072694778
202,1.3464906215667725,0.009937114082276821,0.006402445491403341,0.01532118022441864
203,1.3533673286437988,0.009932725690305233,0.006371832452714443,0.015237588435411453
204,1.3599963188171387,0.00996098481118679,0.006400789599865675,0.015280175022780895
205,1.3664684295654297,0.00996533315628767,0.0064208316616714,0.01526652928441763
206,1.3733839988708496,0.009936542250216007,0.006417145486921072,0.01531335897743702
207,1.379748821258545,0.009946055710315704,0.006424059625715017,0.01529123354703188
208,1.386486530303955,0.009948084130883217,0.006389404647052288,0.015278233215212822
209,1.3933908939361572,0.009950196370482445,0.0064150309190154076,0.015306796878576279
210,1.3996624946594238,0.009955672547221184,0.00639996537938714,0.015272432938218117
211,1.4064178466796875,0.009956696070730686,0.006424413528293371,0.0153050497174263
212,1.4132139682769775,0.00996475014835596,0.006411601789295673,0.015295435674488544
213,1.419921875,0.00996620673686266,0.006380124017596245,0.01528933085501194
214,1.4264707565307617,0.0099737998098135,0.006388797890394926,0.015270164236426353
215,1.4330511093139648,0.009984726086258888,0.006397458259016275,0.015268262475728989
216,1.4399073123931885,0.009985041804611683,0.006412677466869354,0.015260357409715652
217,1.446620225906372,0.009963063523173332,0.006406712345778942,0.015215069055557251
218,1.4532947540283203,0.009954823181033134,0.006405794061720371,0.01522215735167265
219,1.460350751876831,0.009966484270989895,0.006395230069756508,0.01528420764952898
220,1.4664702415466309,0.009956504218280315,0.006397295277565718,0.015281671658158302
221,1.4738128185272217,0.009949823841452599,0.006383583415299654,0.01528286561369896
222,1.4799845218658447,0.00996124092489481,0.006387654226273298,0.015277986414730549
223,1.4865572452545166,0.009959259070456028,0.006372346077114344,0.01528104767203331
224,1.493356704711914,0.009968317113816738,0.006385837681591511,0.015275605954229832
225,1.4996137619018555,0.009971406310796738,0.006395068485289812,0.015268935821950436
226,1.5063700675964355,0.009985856711864471,0.0063856723718345165,0.015286536887288094
227,1.5132336616516113,0.009988898411393166,0.006406796630471945,0.015256491489708424
228,1.520052194595337,0.009976943023502827,0.006435959599912167,0.01528908871114254
229,1.5265552997589111,0.009976742789149284,0.006446702405810356,0.015285230241715908
230,1.5328962802886963,0.009975939989089966,0.0064459387212991714,0.015296965837478638
231,1.5398447513580322,0.009979045018553734,0.006407184526324272,0.015287612564861774
232,1.5465729236602783,0.009968044236302376,0.0063955578953027725,0.015286256559193134
233,1.55391263961792,0.009969750419259071,0.00639191223308444,0.015283138491213322
234,1.5596864223480225,0.009968561120331287,0.006388331297785044,0.015283962711691856
235,1.566521167755127,0.009955605491995811,0.0064180148765444756,0.015297617763280869
236,1.572972297668457,0.00994186196476221,0.00643324526026845,0.015221288427710533
237,1.5796723365783691,0.00974033772945404,0.006195492576807737,0.015088814310729504
238,1.5863323211669922,0.009781395085155964,0.006192976608872414,0.01516391895711422
239,1.593052625656128,0.009983840398490429,0.006417904514819384,0.015293409116566181
240,1.5995662212371826,0.009985106065869331,0.006409717258065939,0.015268800780177116
241,1.6065630912780762,0.009973335079848766,0.006423660088330507,0.015309748239815235
242,1.6131203174591064,0.009970138780772686,0.006424997467547655,0.015307748690247536
243,1.619683027267456,0.00997146312147379,0.0063860490918159485,0.015294951386749744
244,1.6262121200561523,0.009975502267479897,0.006388015579432249,0.01527769211679697
245,1.6329083442687988,0.009977363981306553,0.006401721388101578,0.015275511890649796
246,1.6400730609893799,0.009982036426663399,0.0063966731540858746,0.01527437474578619
247,1.646446704864502,0.009971200488507748,0.006424563471227884,0.015287897549569607
248,1.653151273727417,0.00997036974877119,0.006385193206369877,0.015281092375516891
249,1.659888505935669,0.009970835410058498,0.006387143395841122,0.015280915424227715
250,1.6666324138641357,0.009971159510314465,0.006390601862221956,0.015287862159311771
251,1.6733570098876953,0.009971104562282562,0.00642351945862174,0.01530985627323389
252,1.6798605918884277,0.009969801642000675,0.0063948179595172405,0.015304060652852058
253,1.6866583824157715,0.009973304346203804,0.0063901119865477085,0.015305460430681705
254,1.6932952404022217,0.009967667050659657,0.00642172759398818,0.015315338037908077
255,1.6999011039733887,0.009974850341677666,0.006391402333974838,0.01528832409530878
256,1.7066261768341064,0.009961915202438831,0.006392058916389942,0.015215100720524788
257,1.7134010791778564,0.009980558417737484,0.006406064610928297,0.015260947868227959
258,1.719902753829956,0.009984965436160564,0.006430951878428459,0.015279630199074745
259,1.7263588905334473,0.009997407905757427,0.0064087905921041965,0.01525488868355751
260,1.7331743240356445,0.009985014796257019,0.006440502125769854,0.015286507084965706
261,1.739943265914917,0.009980475530028343,0.0064010461792349815,0.015274589881300926
262,1.7464725971221924,0.009984520263969898,0.006436697207391262,0.015292568132281303
263,1.7531545162200928,0.009981147944927216,0.00640079565346241,0.015291575342416763
264,1.7599337100982666,0.009968343190848827,0.00640641525387764,0.015285304747521877
265,1.7676317691802979,0.009966559708118439,0.006401652470231056,0.015287150628864765
266,1.7737536430358887,0.009975365363061428,0.00640034768730402,0.015288196504116058
267,1.7807607650756836,0.009977297857403755,0.006410221103578806,0.01527564600110054
268,1.786942958831787,0.009970203973352909,0.006424682680517435,0.015288244932889938
269,1.793205738067627,0.009982500225305557,0.00641231331974268,0.01526727806776762
270,1.8008177280426025,0.009985845535993576,0.006405230611562729,0.015267515555024147
271,1.8069241046905518,0.009985789656639099,0.006438099779188633,0.01528209075331688
272,1.813396692276001,0.009991124272346497,0.006411777343600988,0.015272905118763447
273,1.8201067447662354,0.009992013685405254,0.006412476301193237,0.015269974246621132
274,1.826953649520874,0.009996655397117138,0.006415870971977711,0.015287712216377258
275,1.8338279724121094,0.010003169067203999,0.006412316579371691,0.015278538689017296
276,1.8399074077606201,0.00998532772064209,0.00640933308750391,0.015282479114830494
277,1.8469820022583008,0.009952097199857235,0.006422738078981638,0.015300119295716286
278,1.8531732559204102,0.009981087408959866,0.006402731407433748,0.015284962952136993
279,1.860243558883667,0.009925604797899723,0.006424663122743368,0.01524349581450224
280,1.867077112197876,0.00997922196984291,0.006449283566325903,0.015284162946045399
281,1.8741073608398438,0.00995965301990509,0.0064120604656636715,0.015269641764461994
282,1.8799803256988525,0.009974267333745956,0.00640460941940546,0.015283076092600822
283,1.886718988418579,0.009962896816432476,0.006405716296285391,0.015270115807652473
284,1.8934299945831299,0.009997365064918995,0.0064092823304235935,0.015277351252734661
285,1.9001033306121826,0.009996991604566574,0.006433122791349888,0.01530259009450674
286,1.9064171314239502,0.009973849169909954,0.00643765227869153,0.015298420563340187
287,1.9134652614593506,0.010007829405367374,0.0064076017588377,0.015286406502127647
288,1.9200379848480225,0.009982836432754993,0.006406423635780811,0.01528614666312933
289,1.9262118339538574,0.009968061931431293,0.006441085133701563,0.015300610102713108
290,1.933375358581543,0.009947983548045158,0.006413846742361784,0.015217646025121212
291,1.939647912979126,0.009934686124324799,0.006391650531440973,0.015237611718475819
292,1.9466378688812256,0.010028289631009102,0.006419837009161711,0.015271593816578388
293,1.9532780647277832,0.009959754534065723,0.006387333385646343,0.015345736406743526
294,1.9606070518493652,0.00995620246976614,0.00638038944453001,0.015290978364646435
295,1.9675555229187012,0.009920330718159676,0.0063970498740673065,0.015211926773190498
296,1.9728832244873047,0.00995437428355217,0.0063901678659021854,0.015283153392374516
297,1.9800450801849365,0.009951206855475903,0.006425920408219099,0.015312029048800468
298,1.9863460063934326,0.009970258921384811,0.006404235493391752,0.015287129208445549
299,1.9931645393371582,0.009968658909201622,0.00643186317756772,0.015318015590310097
300,1.999887228012085,0.009994260035455227,0.006450125481933355,0.015291912481188774
301,2.006434440612793,0.010005553252995014,0.006402502302080393,0.015281020663678646
302,2.0131704807281494,0.010000198148190975,0.006409322377294302,0.015283697284758091
303,2.020372152328491,0.009976806119084358,0.00639948807656765,0.015296629630029202
304,2.026341676712036,0.009977258741855621,0.006396802142262459,0.015282039530575275
305,2.032973289489746,0.009975655935704708,0.006421308033168316,0.01530484203249216
306,2.0397472381591797,0.009983533062040806,0.0063913497142493725,0.015274053439497948
307,2.046627998352051,0.009964349679648876,0.006413750816136599,0.015299980528652668
308,2.0530660152435303,0.009973098523914814,0.006395868491381407,0.015291460789740086
309,2.059627056121826,0.009975805878639221,0.006401956547051668,0.015286550857126713
310,2.0665547847747803,0.009988106787204742,0.00642205448821187,0.015260627493262291
311,2.07317852973938,0.00999483186751604,0.006405326537787914,0.01527517568320036
312,2.0809779167175293,0.009988035075366497,0.006410171277821064,0.015264419838786125
313,2.086146354675293,0.009984560310840607,0.006432985421270132,0.015289169736206532
314,2.0931894779205322,0.009960638359189034,0.006431472487747669,0.015235872007906437
315,2.100135326385498,0.009993824176490307,0.006415210198611021,0.015258030034601688
316,2.106942892074585,0.009994828142225742,0.006412147078663111,0.015299897640943527
