,tf_ts,tf_xs,tf_ys,tf_zs
0,0.0,0.010211578570306301,0.005623886361718178,0.01501756627112627
1,0.00687408447265625,0.010271403007209301,0.005562074016779661,0.015074850991368294
2,0.013933420181274414,0.010214351117610931,0.005624511279165745,0.01501943077892065
3,0.020079374313354492,0.010203126817941666,0.005621136631816626,0.0150174954906106
4,0.027004718780517578,0.010203792713582516,0.005621354561299086,0.015031448565423489
5,0.033203840255737305,0.01020933035761118,0.0056450022384524345,0.015022970736026764
6,0.040096282958984375,0.010293408297002316,0.005632869899272919,0.015106910839676857
7,0.046907901763916016,0.010292163118720055,0.005640899762511253,0.015099807642400265
8,0.05343747138977051,0.010256820358335972,0.005583807826042175,0.015065159648656845
9,0.05990147590637207,0.010242915712296963,0.005656692199409008,0.015045528300106525
10,0.06627893447875977,0.010220629163086414,0.005637583788484335,0.015012533403933048
11,0.07296347618103027,0.01020845863968134,0.005629016552120447,0.015013105235993862
12,0.07966399192810059,0.010211838409304619,0.005626679863780737,0.01501502376049757
13,0.08650684356689453,0.010252709500491619,0.005578333977609873,0.01504633016884327
14,0.0938565731048584,0.010198282077908516,0.0056154681369662285,0.015020594000816345
15,0.09958481788635254,0.010202515870332718,0.005631006322801113,0.01502014696598053
16,0.10733580589294434,0.010203258134424686,0.0056305681355297565,0.015033836476504803
17,0.11278390884399414,0.010204791091382504,0.005627552047371864,0.015036238357424736
18,0.12013053894042969,0.010263802483677864,0.0056737931445240974,0.01507648080587387
19,0.12645840644836426,0.01021061185747385,0.005626285448670387,0.015037797391414642
20,0.13342618942260742,0.010207322426140308,0.005623271688818932,0.015027621760964394
21,0.13981342315673828,0.010219713672995567,0.005630157422274351,0.015016108751296997
22,0.14661574363708496,0.010222976095974445,0.005629864055663347,0.01501208171248436
23,0.15363526344299316,0.010222469456493855,0.005632585845887661,0.015004442073404789
24,0.1599128246307373,0.010219248943030834,0.005635359324514866,0.015009494498372078
25,0.16693997383117676,0.01022004522383213,0.005637455731630325,0.015002676285803318
26,0.1732625961303711,0.010262064635753632,0.005685302894562483,0.015050237067043781
27,0.17998933792114258,0.010207091458141804,0.005636219400912523,0.015034451149404049
28,0.1871168613433838,0.010204209014773369,0.005639007315039635,0.015033643692731857
29,0.1933891773223877,0.010200247168540955,0.005621262360364199,0.015045488253235817
30,0.20021986961364746,0.010251753032207489,0.005677574779838324,0.01506402250379324
31,0.20678424835205078,0.010292263701558113,0.005619211588054895,0.015109075233340263
32,0.21418976783752441,0.010198192670941353,0.0056280698627233505,0.015022940002381802
33,0.22025132179260254,0.010205530561506748,0.005634242668747902,0.015011874958872795
34,0.22657513618469238,0.010214224457740784,0.005635524168610573,0.015007668174803257
35,0.23364758491516113,0.01021288800984621,0.005634845234453678,0.01500788051635027
36,0.2404928207397461,0.010219447314739227,0.005631452426314354,0.015014621429145336
37,0.24744105339050293,0.010219702497124672,0.005637072958052158,0.015027192421257496
38,0.2551569938659668,0.01031658798456192,0.005647915415465832,0.015100983902812004
39,0.2627143859863281,0.010252186097204685,0.005579721182584763,0.015061716549098492
40,0.26650524139404297,0.010252108797430992,0.005676890257745981,0.01507255993783474
41,0.2736341953277588,0.010314727202057838,0.005617422051727772,0.015123886056244373
42,0.2799348831176758,0.010201077908277512,0.0056332689709961414,0.015020212158560753
43,0.28670430183410645,0.010229394771158695,0.005585425067692995,0.015044687315821648
44,0.29356932640075684,0.010208436287939548,0.005635613109916449,0.015015947632491589
45,0.2996387481689453,0.010203035548329353,0.005632058251649141,0.01501085888594389
46,0.30632781982421875,0.010247921571135521,0.005575054325163364,0.015052222646772861
