,cmd_ts,cmd_xs,cmd_ys,cmd_zs
0,7.432274341583252,-5.627531503726701e-18,9.189633332244153e-18,0.5
1,7.454215049743652,-1.8867514798917904e-07,3.0692035078354084e-07,0.5
2,7.474289894104004,-2.5369722165868753e-06,4.112180698988076e-06,0.5
3,7.494471073150635,-1.1917365466050887e-05,1.9247566179830152e-05,0.5
4,7.514650583267212,-3.631404999224405e-05,5.843596350155614e-05,0.5
5,7.534380912780762,-8.60078936883982e-05,0.00013789285222169605,0.5
6,7.554716110229492,-0.00017508228922265618,0.00027964535836734423,0.5
7,7.574716806411743,-0.00031734157194326907,0.000504947620550892,0.5
8,7.594292402267456,-0.0005331814922496441,0.0008451004793747166,0.5
9,7.61475944519043,-0.0008427903729902293,0.0013305572615183103,0.5
10,7.634242534637451,-0.0012622093422657106,0.0019847964493851697,0.5
11,7.6546289920806885,-0.0018246621363576406,0.002857496450803124,0.5
12,7.674285173416138,-0.0025456507283413317,0.00397007814185137,0.5
13,7.694636106491089,-0.0034573175112099816,0.005369024730182431,0.5
14,7.715028762817383,-0.0045862964919969555,0.007091432239078477,0.5
15,7.734767198562622,-0.005959377510582946,0.00917377945723754,0.5
16,7.754158020019531,-0.007596213189203642,0.011640919486841811,0.5
17,7.774992227554321,-0.009571221201216238,0.014598793312381727,0.5
18,7.794466257095337,-0.01181860592891943,0.01794251917382964,0.5
19,7.81456184387207,-0.014446890281691202,0.021826592298569394,0.5
20,7.834677457809448,-0.017458654696046075,0.026246106330338546,0.5
21,7.8538312911987305,-0.020886331084661265,0.031239252597941584,0.5
22,7.874477386474609,-0.024737372027832445,0.03680666871841264,0.5
23,7.894789695739746,-0.029076413934430976,0.043030135759927646,0.5
24,7.91454553604126,-0.033893071600522566,0.04988182758288818,0.5
25,7.935541391372681,-0.039198238909060386,0.05736389810752031,0.5
26,7.954034090042114,-0.04504382304389676,0.06553458023455802,0.5
27,7.974555492401123,-0.05143708033633498,0.07438731576710858,0.5
28,7.994617462158203,-0.058386396700735706,0.08391598472976917,0.5
29,8.015027523040771,-0.06596339614057126,0.09419855932247466,0.5
30,8.034805536270142,-0.07408272644442021,0.10509826202890941,0.5
31,8.054541110992432,-0.08280894770225015,0.11668016134737912,0.5
32,8.074024677276611,-0.09211958016130954,0.1288906364494156,0.5
33,8.094495058059692,-0.10207359371516336,0.14178091642166757,0.5
34,8.114564895629883,-0.11260105086979261,0.1552329812786935,0.5
35,8.134337186813354,-0.1237344420633397,0.16926007957456676,0.5
