,tick,ctrlGeo.cmd_thrust_x,ctrlGeo.safe_thrust_x,ctrlGeo.log_state_x,ctrlGeo.log_state_y,ctrlGeo.log_state_z,ctrlGeo.log_state_vx,ctrlGeo.log_state_cov_x,ctrlGeo.log_state_cov_vx,ctrlGeo.log_h
20,4449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,4453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,4458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,4462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,4467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,4471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,4475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,4480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,4484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,4489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,4493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,4498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,4502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,4507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,4511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,4515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,4520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,4524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,4529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,4533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,4542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,4547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,4551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,4555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,4560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,4564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,4568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,4572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,4577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,4581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,4585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,4590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,4594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,4599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,4603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,4608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,4612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
