,cmd_ts,cmd_xs,cmd_ys,cmd_zs
0,6.764261722564697,-5.627531503726701e-18,9.189633332244153e-18,0.5
1,6.785997152328491,-1.8444996719946384e-07,3.0005377094861783e-07,0.5
2,6.806471109390259,-2.486639723924066e-06,4.030748775591128e-06,0.5
3,6.827203273773193,-1.1818035507129364e-05,1.908759056200209e-05,0.5
4,6.845945358276367,-3.594671098278938e-05,5.784707863915243e-05,0.5
5,6.866220474243164,-8.564936971712346e-05,0.0001373207980962838,0.5
6,6.886526584625244,-0.00017361001281140503,0.00027730748845870796,0.5
7,6.905817031860352,-0.00031642590706281457,0.0005035007122181012,0.5
8,6.9258081912994385,-0.0005314599469743238,0.0008423937718537612,0.5
9,6.946134805679321,-0.0008377770341809903,0.0013227154372495407,0.5
10,6.966098785400391,-0.0012602493913655578,0.0019817467719312524,0.5
11,6.986217975616455,-0.0018191747513991367,0.0028490041846736197,0.5
12,7.005848407745361,-0.002539157597551043,0.00396008486389945,0.5
13,7.025814771652222,-0.0034495579553679347,0.005357150346971244,0.5
14,7.045827865600586,-0.004573771131403557,0.00707237711953456,0.5
15,7.065868377685547,-0.0059461857347556666,0.009153831970108479,0.5
16,7.085932493209839,-0.007583987535549989,0.011622547839123185,0.5
17,7.105849266052246,-0.009517118274541507,0.014518019085574646,0.5
18,7.125869274139404,-0.011792408173426066,0.017903666187879298,0.5
19,7.146737575531006,-0.014434635314910944,0.021808543204449762,0.5
20,7.16613507270813,-0.017441296307035746,0.026220723738262963,0.5
21,7.185963869094849,-0.020853406667026685,0.03119146574924316,0.5
22,7.206042289733887,-0.02470881153109961,0.03676553534090273,0.5
23,7.225937366485596,-0.029027504094527628,0.04296026200025836,0.5
24,7.246272563934326,-0.033860178709212284,0.049835230959552515,0.5
25,7.266674280166626,-0.03916331568898254,0.05731485667910376,0.5
26,7.286289930343628,-0.045013117756146505,0.06549185583536796,0.5
27,7.306533098220825,-0.05143071524651719,0.07437854394767242,0.5
28,7.325835943222046,-0.05835203396750337,0.0838691015526129,0.5
29,7.345842599868774,-0.06588996430310783,0.09409942706560775,0.5
30,7.365830898284912,-0.07399390631684889,0.1049796765133973,0.5
31,7.386063575744629,-0.08272755274332926,0.11657275163519223,0.5
32,7.405898332595825,-0.09203273782420043,0.12877743670740235,0.5
33,7.42595100402832,-0.10196724648725605,0.14164408201604628,0.5
34,7.446106910705566,-0.11247615447832997,0.15507446584868212,0.5
35,7.466092824935913,-0.12365455202891504,0.16916014909202207,0.5
36,7.485929489135742,-0.13539113779611098,0.18372933619023085,0.5
37,7.505852222442627,-0.14768575502711256,0.19875126489413106,0.5
38,7.525966644287109,-0.1605916143609267,0.21425651284869246,0.5
39,7.545880079269409,-0.17399168803105117,0.23006948766127558,0.5
40,7.565896511077881,-0.18804257987222406,0.24633584606258765,0.5
41,7.585889101028442,-0.2025656582908117,0.2628073079660434,0.5
42,7.605875015258789,-0.2175797731036253,0.279466118220498,0.5
43,7.625974655151367,-0.2331131082716857,0.29629927524212707,0.5
44,7.645872116088867,-0.2490449731789053,0.31313166841537005,0.5
45,7.6659345626831055,-0.26533591580504495,0.329880202084116,0.5
46,7.685701370239258,-0.28210953280943846,0.3466230620954302,0.5
47,7.70609450340271,-0.29928945569824905,0.36322859354017056,0.5
48,7.725870132446289,-0.3165668305481808,0.37935705585772345,0.5
49,7.745981931686401,-0.3342508752403385,0.3952520581262184,0.5
50,7.765766859054565,-0.35207089441569706,0.41061968187352677,0.5
51,7.786967515945435,-0.37027883877108536,0.42562318453791553,0.5
52,7.806025981903076,-0.38846747825478284,0.43987851270221434,0.5
53,7.826591730117798,-0.4068965086809476,0.453545922784277,0.5
54,7.846492767333984,-0.42538375634403447,0.4664407907586221,0.5
55,7.865880012512207,-0.44382085160581636,0.4784541969131609,0.5
56,7.885972738265991,-0.4623495219277789,0.4896413305532755,0.5
57,7.9059178829193115,-0.48078048737860984,0.49985246390879096,0.5
