,tf_ts,tf_xs,tf_ys,tf_zs
0,0.0,0.0062325880862772465,0.004798960406333208,0.014978582039475441
1,0.005647182464599609,0.006227964069694281,0.0048025669530034065,0.014966977760195732
2,0.012466669082641602,0.006213687825948,0.004783719312399626,0.01496430579572916
3,0.019344806671142578,0.006202383432537317,0.004777641035616398,0.01496387179940939
4,0.025731801986694336,0.0062109241262078285,0.00478053605183959,0.014964960515499115
5,0.03269672393798828,0.006202023942023516,0.004775494337081909,0.014963727444410324
6,0.03937101364135742,0.00620189867913723,0.004776820074766874,0.014989529736340046
7,0.0455327033996582,0.006215379107743502,0.00478626973927021,0.014984934590756893
8,0.05242753028869629,0.006214219611138105,0.004785414319485426,0.014985647983849049
9,0.05925941467285156,0.0062308707274496555,0.004789068829268217,0.014998625963926315
10,0.06596088409423828,0.006229800172150135,0.004792799241840839,0.014983571134507656
11,0.07228350639343262,0.0062314243987202644,0.004807529971003532,0.014979078434407711
12,0.07987070083618164,0.00622974056750536,0.00479454779997468,0.01497627142816782
13,0.0858309268951416,0.00621896144002676,0.004785316064953804,0.01496910210698843
14,0.09282755851745605,0.006218372378498316,0.004793534986674786,0.014972745440900326
15,0.09957385063171387,0.006208901293575764,0.004800016060471535,0.014953255653381348
16,0.1061854362487793,0.006202704273164272,0.004791619256138802,0.014970931224524975
17,0.11272025108337402,0.006206013262271881,0.004769595805555582,0.014975219964981079
18,0.11935019493103027,0.006216098088771105,0.00477993069216609,0.01500204298645258
19,0.12589097023010254,0.006210644263774157,0.004791222512722015,0.014970309101045132
20,0.13291501998901367,0.006217929534614086,0.004792720079421997,0.01499088667333126
21,0.1393437385559082,0.006229257211089134,0.004803815856575966,0.015001318417489529
22,0.1461467742919922,0.006231971085071564,0.004791096318513155,0.01498194970190525
23,0.15232276916503906,0.006223868113011122,0.004786001052707434,0.01497169304639101
24,0.15937399864196777,0.006221395917236805,0.004783100448548794,0.014986565336585045
25,0.16645359992980957,0.006213254760950804,0.0047844392247498035,0.0149632403627038
26,0.17330360412597656,0.006221616640686989,0.004792464897036552,0.014974788762629032
27,0.17933440208435059,0.006215941160917282,0.004793768748641014,0.014977768063545227
28,0.1860041618347168,0.006217740476131439,0.004784461110830307,0.014974298886954784
29,0.19238591194152832,0.006211911328136921,0.004784502554684877,0.014978328719735146
30,0.199296236038208,0.006215162109583616,0.004796623717993498,0.014992407523095608
31,0.2056436538696289,0.006212831474840641,0.004776768386363983,0.014982808381319046
32,0.21244525909423828,0.006209732964634895,0.004779123235493898,0.01498456858098507
33,0.21919465065002441,0.006230432540178299,0.004781937226653099,0.014987909235060215
34,0.22577786445617676,0.0062063708901405334,0.004776740912348032,0.014979704283177853
35,0.23245000839233398,0.006207537837326527,0.0047709341160953045,0.01496925950050354
36,0.23980379104614258,0.0062199742533266544,0.004788156598806381,0.014984570443630219
37,0.24590587615966797,0.006220578216016293,0.004786018747836351,0.014960297383368015
38,0.2528409957885742,0.006223451346158981,0.004779302515089512,0.014985844492912292
39,0.25931572914123535,0.006222188472747803,0.0048100920394063,0.014978252351284027
