,tick,ctrlGeo.cmd_thrust_x,ctrlGeo.safe_thrust_x,ctrlGeo.log_state_x,ctrlGeo.log_state_y,ctrlGeo.log_state_z,ctrlGeo.log_state_vx,ctrlGeo.log_state_cov_x,ctrlGeo.log_state_cov_vx,ctrlGeo.log_h
6593,32211.0,-0.0,-0.0,-0.01734185218811035,0.017385127022862434,0.015473817475140095,-0.007568880915641785,1.7255191778531298e-05,0.00027827112353406847,2.59427809715271
6594,32215.0,-0.0,-0.0,-0.017360419034957886,0.01730758510529995,0.015486516989767551,-0.007549301255494356,1.753736796672456e-05,0.0002793108578771353,2.5943515300750732
6595,32219.0,-0.0,-0.0,-0.017360419034957886,0.01730758510529995,0.015486516989767551,-0.007549301255494356,1.753770084178541e-05,0.00028021837351843715,2.5943515300750732
6596,32224.0,-0.0,-0.0,-0.017383407801389694,0.01721782423555851,0.015499410219490528,-0.007496939972043037,1.785887434380129e-05,0.00028211591416038573,2.594413995742798
6597,32228.0,-0.0,-0.0,-0.017330005764961243,0.01737726479768753,0.015477198176085949,-0.007352855987846851,1.7093256246880628e-05,0.00027600504108704627,2.5940027236938477
6598,32233.0,-0.0,-0.0,-0.017349369823932648,0.017297355458140373,0.015486979857087135,-0.007422828581184149,1.737967068038415e-05,0.0002771536819636822,2.5941696166992188
6599,32237.0,-0.0,-0.0,-0.017349369823932648,0.017297355458140373,0.015486979857087135,-0.007422828581184149,1.7380114513798617e-05,0.00027836370281875134,2.5941696166992188
6600,32242.0,-0.0,-0.0,-0.017372773960232735,0.01720474287867546,0.015496691688895226,-0.007519753184169531,1.7704896890791133e-05,0.00028005530475638807,2.594383716583252
6601,32246.0,-0.0,-0.0,-0.017318768426775932,0.017405878752470016,0.015474885702133179,-0.007368944585323334,1.695213904895354e-05,0.00027406602748669684,2.5939629077911377
6602,32251.0,-0.0,-0.0,-0.017318768426775932,0.017405878752470016,0.015474885702133179,-0.007368944585323334,1.6952582882368006e-05,0.000275276048341766,2.5939629077911377
6603,32255.0,-0.0,-0.0,-0.01733759045600891,0.017322136089205742,0.015481935814023018,-0.007403640542179346,1.724290632409975e-05,0.00027651648269966245,2.5940914154052734
6604,32259.0,-0.0,-0.0,-0.01733759045600891,0.017322136089205742,0.015481935814023018,-0.007403640542179346,1.7243239199160598e-05,0.0002774239983409643,2.5940914154052734
6605,32264.0,-0.0,-0.0,-0.01735987886786461,0.017268825322389603,0.015490293502807617,-0.007438932079821825,1.7571603166288696e-05,0.00027949968352913857,2.59423828125
6606,32268.0,-0.0,-0.0,-0.01730683073401451,0.01746584288775921,0.015468926168978214,-0.007290975656360388,1.6829922969918698e-05,0.0002736107853706926,2.593825101852417
6607,32273.0,-0.0,-0.0,-0.017325401306152344,0.01742144674062729,0.015475915744900703,-0.007248483598232269,1.7123884390457533e-05,0.00027492837398312986,2.5938754081726074
6608,32277.0,-0.0,-0.0,-0.017325401306152344,0.01742144674062729,0.015475915744900703,-0.007248483598232269,1.7124328223872e-05,0.000276138394838199,2.5938754081726074
6609,32282.0,-0.0,-0.0,-0.017346594482660294,0.01736382208764553,0.015484101139008999,-0.007207179442048073,1.7455837223678827e-05,0.00027847778983414173,2.593940258026123
6610,32286.0,-0.0,-0.0,-0.017294343560934067,0.017512375488877296,0.015463032759726048,-0.007061517331749201,1.6723712178645656e-05,0.00027346989372745156,2.5935332775115967
6611,32291.0,-0.0,-0.0,-0.017294343560934067,0.017512375488877296,0.015463032759726048,-0.007061517331749201,1.6724045053706504e-05,0.00027437740936875343,2.5935332775115967
6612,32294.0,-0.0,-0.0,-0.017313426360487938,0.017422370612621307,0.015470344573259354,-0.007107907440513372,1.7021446183207445e-05,0.00027545378543436527,2.593674898147583
6613,32298.0,-0.0,-0.0,-0.017313426360487938,0.017422370612621307,0.015470344573259354,-0.007107907440513372,1.702189001662191e-05,0.00027666380628943443,2.593674898147583
6614,32303.0,-0.0,-0.0,-0.017334619536995888,0.0173198152333498,0.015479851514101028,-0.007201767526566982,1.73569187609246e-05,0.0002785609394777566,2.593874931335449
6615,32307.0,-0.0,-0.0,-0.01728460192680359,0.017470765858888626,0.015459088608622551,-0.007067791651934385,1.663289549469482e-05,0.00027361325919628143,2.5934908390045166
6616,32312.0,-0.0,-0.0,-0.01728460192680359,0.017470765858888626,0.015459088608622551,-0.007067791651934385,1.6633117411402054e-05,0.000274218269623816,2.5934908390045166
